れいむ,ちょっと想像してみてください。あなたは配送バンの運転席に座っています。猛暑の中で息苦しさを感じて、喘息の発作が起きそうになったとします。
まりさ,え、かなりパニックになる状況ですよね。
れいむ,はい。そこで慌てて助手席のカバンに手を伸ばして吸入器を取り出そうとします。
れいむ,その瞬間、ダッシュボードに設置されたAIカメラがあなたをロックオンして「脇見運転」としてシステムに自動でフラグを立てるんです。
まりさ,なるほど。人間の切実な事情は完全に無視されるわけですね。
れいむ,そうなんです。そしてあなたの評価スコアが下がり、最悪の場合にはシステムから自動的にペナルティを科される。
れいむ,これはディストピアSF映画のワンシーンではなく、完璧に計算されたアルゴリズムが生身の人間というノイズだらけの現実に衝突した時に、今まさに起きている日常なんです。
まりさ,私たちが普段「アルゴリズムによる最適化」と聞くと、効率的でクリーンな魔法を想像しがちですが、もしその計算式に「人間の身体的限界」という変数が最初から欠落していたらどうなるか。
まりさ,今回の探求では、その見えない労働システムの裏側に鋭く切り込んでいきます。
まりさ,あなたが次にスマホで注文を確定するボタンをタップした瞬間、その背後でどんな巨大なサイバーフィジカルシステムが、誰の汗とリスクを動力にして回り始めるのかを解剖していくということですね。
れいむ,まさにその通りです。
れいむ,今回は、2025年から2026年にかけてのAmazonの内部資料やPR文書、労働組合の実態調査、そしてカリフォルニア大学の最新データなど、多岐にわたる資料を突き合わせていきます。
れいむ,まずは、巨大な物流倉庫の中、デジタル版「パノプティコン」の話から始めましょう。
まりさ,パノプティコンというのは、監視者が姿を見せずに全収容者を監視でき、囚人が「常に見られているかもしれない」というプレッシャーで自らを規律し続けるシステムですね。
れいむ,はい。現代の倉庫はハンドスキャナーやGPS、車内カメラなどを使ってそれを実現しています。
れいむ,UNIグローバルユニオンの報告書によれば、倉庫労働者の71.4%がハンドスキャナーによって秒単位で生産性を追跡されていると答えています。
れいむ,彼らが持っているスキャナーは、単なるバーコードリーダーではなく実質的なストップウォッチなんです。
れいむ,例えば、一定時間アイテムをスキャンしないと、画面上で「タイム・オフ・タスク（タスク離脱時間）」というタイマーがカチカチと動き始めます。
れいむ,労働者は自分の雇用が脅かされていくカウントダウンをリアルタイムで見せつけられながら働き続けるわけです。
れいむ,IBS（過敏性腸症候群）という持病を持つ労働者の証言もありましたが、人間が管理していれば理解できる体調不良も、アルゴリズムにとっては単なる「エラーコード」でしかありません。
まりさ,システムは人間を、物理学の授業でよくある「摩擦のない真空状態」のような存在として前提にしているんですね。
れいむ,その通りです。パッケージのサイズの違いや加齢による体力の低下といった「現実空間の摩擦」を一切計算に入れていないんです。
れいむ,ポーランドの調査では、66%がこの監視によって精神的健康に悪影響が出たと回答しており、メンタルへのダメージの方が大きいんですよ。
れいむ,彼らにとって私たちは人間ではなく、完全に交換可能な機械の歯車なんです。
れいむ,そして、そうやって押し付けられたコストが倉庫空間から路上へと飛び出した時、さらに複雑な問題を引き起こします。
れいむ,カリフォルニア大学バークレー校の2024年の博士論文データでは、ドローンを飛ばしてデリバリードライバーの動きを客観的に解析しています。
まりさ,インセンティブ、つまり報酬の割り増しは労働者には稼ぐチャンスに見えますが、実際はどうなのでしょう？
れいむ,客観的なデータは全く別の物語を語っています。
れいむ,プラットフォーム企業はアルゴリズムを使い、「このカウントダウンが終わるまでにタスクをこなせば報酬が跳ね上がる」という環境だけを提示します。
れいむ,これは「間接的な労働統制」であり、自発的にリスクを取らせる罠のようなものです。
れいむ,データによると、インセンティブが発生しているタスクでは、時速60km以上のスピード違反を犯す確率が1.61倍に増しています。
まりさ,しかも、そこに「猛暑」という環境変数が加わるわけですよね。
れいむ,はい。気温が1度上がるごとにスピード違反の確率が9%増加するという明確な相関が出ています。アルゴリズムは人間の生理的限界を考慮しません。
れいむ,むしろ、誰も外に出たくない過酷な状況でこそ需要が増すため、強力なインセンティブを発動させます。
まりさ,私たちの何気ない利便性の消費が、プラットフォームの計算式を経由して、地元の交差点でのバイクの爆走という「物理的な事故リスク」に直接変換されている。
まりさ,リスクが企業ではなく、ドライバーや一般市民に外部化されているということですね。
れいむ,"その責任の回避というキーワードで、Amazonの最新のPR戦略を見てみましょう,。"
れいむ,Amazonは「配送サービスパートナー（DSP）」プログラムに19億ドルを投資し、顧客がアプリからドライバーに感謝を伝える「サンクマイドライバー」というプログラムを展開しています。
まりさ,アプリのボタン一つで感謝を伝えられるなんて、テクノロジーを使った温かいアプローチに見えますが。
れいむ,表面上はそうです。
れいむ,しかし公式規約を読み込むと、システムのエラーやプログラムの中断に対してAmazon側は一切の法的責任を負わないという「防護壁」が張り巡らされています。
まりさ,「私たちは直接の雇用主ではない」という建前を崩さないための高度な法務戦略ですね。
れいむ,それに対し、労働組合側は2025年10月の声明で、「こんなものは単なるPRスタント（宣伝行為）だ」と一刀両断しています。
れいむ,労働者が必要としているのはボタンではなく、安全基準や賃金について企業と対等に交渉するための「権力」なんです。
れいむ,"これは一種の「感謝のゲームフィケーション」であり、消費者が免罪符を買うように、善意のクリックが構造的な問題を隠すために利用されているとも言えます,。"
まりさ,私たちがワンクリックで完結させている経済活動の裏側で、高度なPR戦略と生身の労働運動が激突しているわけですね。
れいむ,今回の探求の最後に、思考実験を提示して終わりたいと思います。
れいむ,今後さらに気候変動が進行して、都市の暑さが人間の活動限界を恒常的に超えるようになった時、アルゴリズムは人間の生理的限界に合わせて自らを再プログラミングするのでしょうか？
まりさ,それとも、生身の人間を完全に排除して無人ドローンやロボットへと置き換えるその日まで、インセンティブという名の鞭で人間を極限まで駆動し続けるのでしょうか？
れいむ,人間を最適化しようとするシステムの行き着く先は「人間の適応」か、それとも「排除」か。
れいむ,この答えを出すのは、システムを設計する企業だけでなく、その利便性を日々消費し続けている私たち自身なのかもしれません。
