れいむ,"あの、
普段私たちが世界地図を見る時ってそこに
ある線はただの線だと思い込んで
いますよね。"
まりさ,"ええ、
国境線とかあるいは海を渡る巨大なコール
なんかは性的でかっこたるもの
に見えますからね。"
れいむ,"はい。
まるで自宅の配管設備みたいに蛇口を
ひねれば水が出るのが当たり前のそういう
高級的なインフラだと。"
まりさ,"そうですね。
私たちは移動というものを空気のように不的
な権利とか揺ぎない物理的システムだと錯覚
しがちです。"
れいむ,で もちょっと想像してみて欲しいんです。
れいむ,"もし誰かが穴の町の水道のメインパイプに
突然巨大なバルブを取り付けて町全体の地流
を人質に取ったらどうなるか。"
まりさ,それは恐ろしいシナリオですね。
れいむ,ええ。
れいむ,"そしてさらに不気味なことにあなたの住む家
の玄関のドアにも目に見えない極小のバルブ
がすでに取り付けられ始めていること
に気づいたらどうでしょう?"
まりさ,"なるほど。
突然地図は単なる地理の授業では
なくなるわけですね。"
れいむ,"その通りです。
移動 が恐るべきの兵器へと変貌している。"
まりさ,"それはまさにチョークポイントつまり完全な
平気化と言えます。"
まりさ,"巨大な物理的海峡から私たち個人の生態情報
に至るまでありとあらゆる移動が今全く別の
システムへと再定義されている。"
まりさ,"それが 2026 年 3 月現在の最新の現実
です。"
れいむ,"というわけで今回の徹底考察では一見すると
無関係に思える 2 つの領域で同時進行
している事象を接続していきます。"
まりさ,え、マクロとミクロの視点で ですね。
れいむ,"はい。
中東のペルシャワンで起きている真黒な
物理的チョークポイントの崩壊とアメリカ国内
の空港や路上で静かに"
れいむ,"しかし確実に進行しているミクロな監視毛に
よる市民生活のチョークポイントかです。"
れいむ,"真置きはこのくらいにして早速世界経済の
大動脈である中東の状況から先行
していきましょう。"
まりさ,分かりました。えっとまずは事実の確認から
まりさ,"ですが 2026 年 2 月 28 日にアメリカと
イスラエルによる
合同軍事作戦エピ フューリーが発動
されました。"
れいむ,"はい。
そこから一気に中東での戦争に発展
しましたよね。"
まりさ,"ええ、
これが現在世界のエネルギー供給毛に
市場最大の都をもたらしています。"
まりさ," IEA 国際エネルギー機関の 3
 月の最新レポートによればホルムズ海峡を
通過する原油や石油製品の量は戦前の日 2000
 万バレルから 2000 万バレルとてつも
ない量ですね。"
れいむ,"はい。
それが現在は文字通りほぼ 0 にまで激減しました。
ワンガン諸国全体で日 1000 万 バレルの減
を継いられています。"
まりさ,"ニュースでは原油価格が 1 バレル 92
 ドルへと一気に 20 ドルも急したと大騒ぎに
なっていますが、"
まりさ,"正直なところ数字だけだと少し的に感
じてしまうリスナーもいると思うんです。"
れいむ,まあ無理もないですね。
まりさ,"この 20 ドルの急筒という
のは現実の地上レベルで具体的に何を引き起
こしているんですか?"
れいむ,"えっと、
世界経済の新血管形がクリップで完全に挟
まれて血流が止まった状態を想像
してください。"
まりさ,血流が止まるですか?
れいむ,"ええ、即座にそして壊滅的な影響 が出ます。
例えばスリランカでは燃料価格がたった数日
で 25% も跳ね上がりました。 25%。"
れいむ, それは市民生活が崩壊しますね。
まりさ,"はい。
またオーストラリアに向かっていた石油貨物線 6
 席が燃料や保険の確保ができずに高校を
キャンセルしています。"
れいむ,"つまり船を動かす
ための燃料すら手に入らないと。"
まりさ,"そういうことです。
 IEA は 4 億バレルの緊急備蓄放出を決定しましたけど、
これは動脈出血に対する単なる絆創に過
ぎません。"
まりさ,"グローバル経済がこの窒息速状態にいつまで
耐えられるかは 非常に疑問です。"
れいむ,"しかもこれ単だるガソリン台の問題じゃないで
すよね。"
まりさ,"ええ、恐ろしいのはそこなんですよ。
サプライチェーンの構造的脆弱性による
連鎖的な波及効果です。"
れいむ,連鎖的な波及効果。
まりさ,"はい。
原油だけでなくインドや東アフリカで何億人
もの人々が調理用燃料として
依存している LPG 液化石油ガですね。"
まりさ,"それからあらゆるプラスチック製品の
ポリマー生産に不可欠なナナフサの供給まで
が完全に破綻しています。"
れいむ,"なるほど。
イランが握っているこの非対象的な
知性学的レバ は物理的な軍事力以上に大だ
ということですね。"
まりさ,まさにその通りです。
れいむ,でもあの 1 つ根本的な疑問があるんです。
まりさ,はい。何でしょう?
れいむ,"ホルムズ海峡のような広大な怪域をどうや
って物理的に完全に封鎖しているのか
ということです。"
れいむ,"船をずらっと並べて万理の頂上みたいな壁を
作っているわけではないですよね。"
まりさ,ああ、それは非常に重要なポイントです。
れいむ,"マーシャル初島共和国が先に対して
脅威レベルクリティカルという
感覚を出していて、"
れいむ,"そこで GNSS つまり GPS の妨害について
触れられていましたが、"
れいむ,海の上で一体何が起きているんでしょうか?
まりさ,"イラン革命防衛隊の海軍が展開しているの
は単なる嫌の出なんかじゃありません。
非常に高度の電子線なんです。"
れいむ,電子線ですか?
まりさ,"ええ、
彼らは 1 日に 600 回以上もグローバルな
意衛生システムに対して妨害電波や偽装通信
を行ってます。"
れいむ,"偽装通信?
つまり船のナビゲーションシステムを騙している
ということですか?"
まりさ,はい。
れいむ,"要するに自分が 運転していて Google Map を
使っている時、"
れいむ,"画面上では安全なハイウェイを走っていること
になっているのに、"
れいむ,"現実には崖に向かってまっすぐ突っ込んで
いるような状態ですか?"
まりさ,"まさにその例えの通りです。
巨大な石油タンカーのケーキには安全な怪域
を高行中という偽装の座標が表示
されますが、"
まりさ,"実際には雷源やイランの領界へと誘導
されているんです。"
れいむ,うわあ、それは恐ろしい。
まりさ,"しかも他線に位置を知らせる自動失別システム
のデータも全く信用できなくなります。"
まりさ,"その結果船長たちは
どうするか どうするんですか?"
れいむ,全ての自動ナミゲーションを切り、
れいむ,"人間の資格と旧式のレーダーだけを頼りに
高校行するという極めて危険で非行率の手段
を継ぎられています。"
れいむ,"現実の認識そのもの
が歪められているわけです。"
まりさ,"海の梅の現実が丸ごと書き換えられているんで
すね。"
まりさ,"そしてこれほど世界経済の首を閉める状態が
続けば当然極端な政治的最後通帳が飛び交
うことになりますよね。"
れいむ,え、避けられませんね。
まりさ,"トランプ大統領は 48 時間以内にホルム使い
教を解放しなければ イラン最大の発電所
から完全に破壊すると警告しました。"
れいむ,"それに対するイラン側の反発も強烈でしたよ。
もし時刻のインフラが攻撃されれば、
中東地域全体の全てのエネルギー施設、"
れいむ,"さらには飲料水を作る炭水化インフラに
不略的な損害を与えると警告しました。"
まりさ,水のインフラまで標的にするとは。
れいむ,"ええ、下も単なるとではなく、
彼らはすでにイスラエル南部のディモナに
ある核施設へ攻撃を行いの負傷者を出しています。
 5 人も"
まりさ,"さらにインド用のディエゴガルシア島に
ある米 A の軍事基地に対して
長距離ミサイルを発射しています。"
れいむ,"いや、ちょっと待ってください。
そこがどうにも腑に落ちないんです。"
まりさ,と言いますと、
れいむ,"表向きは発電を破壊すると
か水インフラを壊滅させるといったそれこそ
世界が終わるような目視録的な脅威を応
していますよね。"
まりさ,はい。強烈なレトリックです。
れいむ,"でもその
一方でエジプトやカタるイギリスを返した
水面下の和兵交渉の模索も行われている。"
まりさ,"ええ、報道の通りです。
 交渉テーブルではイランが低と賠償金を
要求し、"
まりさ,"トランプ政権側は賠償金という
言葉を拒否しつつも凍結資金の変換という
言葉で政治的な妥協点を探っているとか。"
れいむ,そうですね。
まりさ,"表では世界の終わりを叫びながら裏で
はボキャブらりの定義でこけり合いを
している。"
まりさ,"この全く矛盾する現実のギャップが何かの運
びで偶発的な大戦争を引き起こす致名的な
バグにならないのでしょうか。"
れいむ,非常に鋭いそして批判的な水論ですね。
れいむ,"しかし国 外交という高度なゲームに
おいてはメタ認知の視点でこれを読み解く
必要があります。"
まりさ,メタ認知ですか?
れいむ,"ええ、
彼らは矛盾しているのではなく意図的に 2
 つの異なるゲームを同時にプレイ
しているんです。"
れいむ,"俺の場での目次録的な脅威の欧酬は
エスカレーションであり、
これは純粋な抑視力としての脅威の持です。"
まりさ,"俺を止めないと何をするか分からないぞという
ポーズですね。"
れいむ,"その通りです。
しかし実務レベルの裏のテーブルでは極めて
冷静な ディエスカレーションが同時に進行
しています。"
まりさ,例えばどんなことですか?
れいむ,"ウラ納縮の停止やナタンズの確の解体と
いった具体的な条件のすり合わせです。"
れいむ,"賠償金か凍結資金の変換かという
言葉遊びも決して末な問題じゃありません。"
まりさ,そうなんですか。
れいむ,両国が国内に向けて我々は妥協していない。
れいむ,"勝利したと説明できる政治的妥協点、
つまりトリックの煮道を設計する極めて重要
なプロセスなんです。"
まりさ,"なるほど。
 だから仲間薬のカタも表だって動くのを
しぶっているわけですね。"
れいむ,"ええ、
この表の脅威と裏の妥協のギャップが少し"
れいむ,"でも崩れれば言葉のあが本物の戦争に因化
するリスクを誰よりも理解
しているからです。"
まりさ,"なるほどな。
国際部隊ではホルムズ海峡という
巨大な物理的チョークポイントが軍事的に
封鎖され、"
まりさ,"移動が致地性学的な武器として
使われている構造がよくわかりました。"
れいむ,はい。
まりさ,"ではここから視点を大きく変えて アメリカ国内
に向けてみましょう。"
まりさ,"なぜなら海峡を封鎖するのに軍艦は必要かもしれないが、
私たち市民の移動を封鎖するのに軍艦は
いらないからです。"
れいむ,ええ、全く別の手法が使われていますね。
まりさ,"今国内の移動のチョークポイントである空港
が全く別の目的で意図的に物化
されていますよね。"
れいむ,"はい。
アメリカ国内の移動の自由は現在かつてない
形で最定義されています。"
れいむ,"発端は国土安全保障、
 DHS の予算枯渇 5
 週間に渡る一部 政府機関閉鎖でした。 5"
まりさ,週間も。
れいむ,"ええ、
その結果 TSA 運用保障庁の職員は無給労働を継いられ、
すでに 366 名が辞職しています。"
まりさ,予算がなくて空港の保安検査が回らない。
まりさ,"そこでトランプ大統領が取った教策が相穴
に ICE 移民関税執行局を配備してかつてない
セキュリティを実施するという
角だったわけですね。"
れいむ,"そうです。
さらに彼らは具体的な標的まで貢しました。"
まりさ,"峰州の 移民への逮捕に大きな重点を置くと
宣言した件ですね。"
れいむ,"ええ、
特に峰州はイルハ大ま議員の地元であり、"
れいむ,"最近 CBP や ICE の作戦で米国市民 2
 名が死亡するという痛ましい事件が
あったばかりの場所です。"
まりさ,"あの、
私がこの一連の流れで 1 番背筋が凍ったの
は今年 3 月から TSA の
セキュアフライトプログラムの登場者リスト
が週に複数会にわって ICE に共有されていると
いう事実なんです。"
れいむ,"テロ対策のシステムが 強制相関の
ための移民スクリーニングへと流用されている
事実ですね。"
まりさ,"え、これって空港の機能が根本からすり変
わっていることを意味しませんか?"
まりさ,"空港はもはや旅行への入り口では
なくロブスターの罠のように聞こえます。"
れいむ,ロブスターの罠ですか?
まりさ,"はい。
 1 度入ったら出られない仕掛けです。"
まりさ,"そもそも 9.11 以降私たちが空港で靴を脱ぎ
液体物を捨て厳しい保安検査を受け入れたの
は飛行機に武器や爆発物を持ち込ませないと
いう目 があったからです。"
れいむ,テロリズムを防ぐという社会契約ですね。
まりさ,"そうです。
そのために構築されたインフラを民事的な
移民法の執行の"
まりさ,"ために転用するというのは国内移動における
社会契約を根本から破壊するミッションクリープ
つまり目的街の被大化ではないですか?"
れいむ,"完璧な指摘です。
これは大量監視システムわゆる
バルクサーベーランスの論理的な決と
も言えます。"
まりさ,どういうことでしょう?
れいむ,"本来敵を絞った捜作というのは容疑者を特定
してから行われるものですが、
このシステムは逆なんです。"
れいむ," 全員を網にかけてから対象者を探すという
手法への転換です。"
まりさ,"推定無罪の原則がシステムレベルで逆転
しているわけですね。"
れいむ,"ええ、
しかも同性同盟などのご検地に対する
救済措置が全く欠除したままです。"
れいむ,"移動という基本的人権がテロ防止という名から離れ、
国家へのコンプライアンスつまりを強制する
ためのテとして利用されている。"
まりさ,"交通機関が純粋な治安維持装置へと変出した
瞬間ですね。"
れいむ,そういうこと。 です。
まりさ,"そして本当に恐ろしいのは空港のゲートで
のデータ共有なんて単なる完僚的な手続きの
始まりに過ぎないということです。"
れいむ,"ええ、
現実の路上ではもっと新的なテクノロジーが
配備されていますからね。"
まりさ,"はい。
一歩外に出て路上に目を向けると国境と私
たちの日常の教界戦を完全に消滅させる
新兵器がすでに実践投入されています。"
まりさ," ACLU アメリカ自由人権協会が暴露した及
び CBP による新しいモバイルアプリモバイル 4
 です。"
れいむ,"このモバイル 4 は日常の風景を監視毛に変
える極めて強力なツールです。"
れいむ,"捜査官が路上で市民にスマートフォンを向
けるだけで非接触で指紋を採取し瞬時に
顔認証を行うことができます。"
まりさ,あの、ちょっと状況を整理させてください。
れいむ,はい。
まりさ,"私がコーヒーを買いに近所の通りを歩いているとします。
捜査官が私を少し怪しいと思いスマートフォン
を向ける。"
まりさ,"その画面の裏側では具体的に何が起
きているんですか?"
れいむ,"あなたの生態情報は瞬時に 2
 億万以上の 画像を含む巨大なデータベース
と称号されます。 2億枚"
まりさ,"A アイデントハートと呼ばれるシステムで
出流国時の写真だけでなく FBI の犯罪記録
さらには各州の運転免許症のデートまで
が統合されています。"
れいむ,なるほど。
まりさ,"そして重要なのは彼らはあなたの市権の
に関わらず無差別にその生態情報を収集
しているという点です。"
れいむ,"待ってください。
仮に私がアメリカ市民でデータベースと称合
された結果不法移民ではないという
正しい判定が出たとします。"
れいむ,つまり非一致ですね。
まりさ,"はい。 それ
でも私がコーヒーを買いに行く途中で撮
られたその顔写真は残るんですか?"
れいむ,"はい、残ります。
米国市民の非一致の顔写真であっても DHS の
自動システム ATS という
データベースに保持され続けます。"
まりさ,"それって私がただ道を歩いていたという
事実が国家の監視毛のデータポイントとして
永続的に記録されるってことですよね。"
れいむ,ええ、まさにその通りです。
まりさ,"それだけでも十分ストピア的ですが、
テクノロジーの信頼性という
観点からも深刻な 問題がありますよね。"
れいむ,NIST 国立標準技術研究所の調査ですね。
まりさ,"はい。
 NT の科学的な研究が明確に警告しているはずです。
路上で撮影されたような低像増度の写真や光
の当たり方が不均一な状況、"
まりさ,"あるいは顔の角度、
カメラに対するピッチや用のずれがある場合、
顔認識アルゴリズムは一しく精度が落
ちると。"
れいむ,"ええ、
特に肌の黒い人や女性に対して
は不正確になりやすいという
データが示されています。"
まりさ,"それなのに現場の期間が AI の判定を絶対視
していると。"
れいむ,"そうなんです。
 ICE はこのアプリの一致を
決定的デフィニティブと見なしています。"
まりさ,"つまりアルゴリズムが影や角度で 5
 認一致と判断したら現場の捜査官は私の持
っている紙の出証明書よりもスマートフォン
の画面を信じる"
まりさ,ということですか?
れいむ,"恐ろしいことですが、
物理的な証拠すら無視できる権限が与
えられているんです。"
まりさ,"いや、
それはテクノロジーの無理解を通り越して
カルト的でさえあります。"
まりさ,"私たちは事実上エラーだらけの結果 に対して
憲法で保障された適正手続きデプロセスを
丸投げ外注してしまっているじゃないで
すか。"
れいむ,"全くその通りです。
不正確なダーティデータと歴史スネクサス
などの商業データブローカー、"
れいむ,"そして強大な国家権力がシームレスに融合し、
現代のパノプティコン全展望監視システムが
完成しつつあるんです。"
まりさ,逃げ場がないですね。
れいむ,"ある当局者が国境は今やどこに
でもあると語りましたが、
これは決して勇ではありません。"
れいむ,"外国人だけの問題ではなく リスナーの
あなたを含めた全ての市民が法的な歯止めや
議会の証人、"
れいむ,"監査機構を持たないアルゴリズムによる
治安示の網の中に無意識のうちに取り込
まれているんです。"
まりさ,"しかも 287g プログラムを通じてこの技術は
地方警察へも拡散しているんですよね。"
れいむ,"ええ、
猛細血管のように社会の隅々みりまで浸透
しています。"
まりさ,"こうして複数の領域を俯瞰してみると本当に
恐ろしい全体像が浮かび上がってきます。"
れいむ,ええ、全てが繋がっていますね。
まりさ,"中東のホルムズ海峡という
 地球規模の物理的な大動脈が軍事的電子的
にブロックされ、
現実が歪められている状況。"
まりさ,"アメリカの空港という
国内移動のチョークポイントがテロ対策から
治安維持装置へと転用されている状況。"
れいむ,はい。
まりさ,"そしてあなたが歩く路上の顔の角度 1
 つが瞬時に 2 億人のデータベースと称合
されるデジタルの網。"
まりさ,"スケールは全く異なりますが全て移動を制限
し監視するという方向へと一斉に家事を切
っている。"
れいむ,"その通りです。
地性学的な危機器やテロ 策という
大義名文を景気として
物理的な空間とデシタルな空間の両方で人間
が移動する"
れいむ,"ということの意味が根本から統制のシステム
へと最定義されてしまったんです。"
まりさ,"そこで最後にこれを聞いているあなたに 1
 つの問いを投げかけたいと思います。"
れいむ,はい。
まりさ,"貝を渡る巨大な単価から街角をありく一個人
の顔の傾きに至るまであらゆる移動が瞬時に
性学的な武器や監視の対象に変換されるこの
時代。"
れいむ,ええ。
まりさ,"もし今後ら全ての統合された監視封鎖システム
が 効率のみを追求する AI に完全に委
ねられたとしたらどうなるでしょうか?"
まりさ,"摩擦のない絶対的な安全が数理的に最適化
された時人間から移動の自由という
概念そのものが定義上消滅してしまうのでは
ないでしょうか。"
れいむ,究極の問いですね。
まりさ,"次にあなたが空港のゲートをくぐる時、
あるいは街角でふとスマートフォンを向
けられた時、"
まりさ,"是非あの水道のメインパイプに取り付
けられた見えないバルブの存在をこの問いと
共に思い出してみてください。"
