ホストA,"あの、想像してみてください。
ある朝目覚めると、"
ホストA,"ま、世界のエネルギー供給の
 20% が跡形もなく消滅していると。"
ホストB,ええ、いきなりですよね。
ホストA,"そうなんですよ。なんか
徐々に減っていくんじゃなくて"
ホストA,巨大なスイッチが急に切られたみたいに、
ホストA,たった数日で起きるんです。
ホストA,"これちょっとした SF 映画の
オープニングみたいじゃないですか?"
ホストB,全くですね。でも、えっと、
ホストB,"残念ながらこれはフィクションではなくって
現在の中東で現実に起きていることなんです。"
ホストA,はい。今日はリスナーのあなたが
ホストA,"私たちに送ってくれたあの
膨大なレポートとデータの"
ホストA,"山を徹底的に解剖していく
ディープダイブです。"
ホストA,あなたが集めてくれたこのリソース本当に
ホストA,素晴らしい視点に溢れていましたよね。
ホストB,"そうですね。かなり踏み
込んだ分析ばかりで。"
ホストA,"ええ。で、今回の私たちのミッションは
単なる原油価格が"
ホストA,"高騰しているみたいなそういう
表面的なニュースのノイズを"
ホストA,完全に排除することです。
ホストB,なるほど。本質を見極めると。
ホストA,"その通りです。あなたが日々チェックしている
ポートフォリオとか"
ホストA,"日常の消費行動の裏側で世界経済の
 OS つまりオペレーティングシステムそのものが"
ホストA,"今どう書き換えられようとしているのかその
システムの変化を"
ホストA,抽出していきたいと思います。
ホストB,"私もあのあなたが共有してくれた
分析データを改めて見て正直背筋が"
ホストB,凍る思いでした。この事態は単に
ホストB,"ガソリン代が上がるとかそういう
レベルの話ではないんですよね。"
ホストA,ていうかもっと根本的なところですよね。
ホストB,ええ。世界経済の血液の循環が物理的に
ホストB,止まった時どの臓器が最初に悲鳴を
ホストB,上げるのか、そしてどんな連鎖反応、
ホストB,つまりカスケード効果が起きるのか。
ホストB,"今日はそのメカニズムを徹底的に
深掘りしていきましょう。"
ホストA,"是非お願いします。で、
まずはあなたが送ってくれた資料の最初の"
ホストA,"セクションにあったあの現場で起きている
物理的な現実から見ていきたいんですけど"
ホストB,はい。あのショッキングな数字ですね。
ホストA,そう。あの数字何度見ても目を疑いますよ。
ホストA,"ホルムズ海峡のタンカー通行量がわずか
 1 週間で、えっと 95% も"
ホストA,減少しているんですよね。
ホストB,"ええ、しかも原油の積み出しに至っては
 99% ですからね。"
ホストA,"つまり海峡が実質的に
機能停止しているっていうことじゃないですか?これ"
ホストB,"その通りです。あの
パーセンテージだけだとちょっと規模感が"
ホストB,"掴みにくいかもしれないんですけど
物理的なインパクトで言うとこれ"
ホストB,"世界の石油供給の
 15% から 20% さらに LNG つまり液化天然ガス貿易の 22% が"
ホストB,危険にさらされているってことなんですよ。
ホストB,22% ですか?
ホストA,はい。例えるなら世界のエネルギーの
ホストA,"大動脈に巨大な血栓がっつり
詰まった状態と言えますね。"
ホストB,"ああ、なるほど。その結果としてブレント原油は
 1 ヶ月で 59% も"
ホストB,"急騰して一時 116 ドルから
 119 ドル付近まで到達したと。"
ホストB,"これ 1990 年の湾岸戦争時を
凌駕する上昇ペースですよね。"
ホストB,"あなたが提供してくれた
チャートにも明確に出てましたよね。"
ホストA,"ええ、そこがすごく重要でここで
比較すべきなのは"
ホストA,"ウクライナ進行が始まった
 2022 年の時とのあの"
ホストA,構造的な違いなんですよ。
ホストB,構造的な違いというと
ホストA,あの時も世界はロシア産原油の
ホストA,"供給喪失にパニックになってブレント原油は
 140 ドル近くまで跳ね上がりましたよね。"
ホストA,"でも冷静にデータを
振り返ると当時失われたロシア産原油の"
ホストA,"シェアって世界全体の
 7% から 8% 程度だったんです。"
ホストB,あ、今回はその倍、15% から 20% が
ホストB,"市場から消えようとしているってことですよね。
でも現時点では 2022"
ホストB," 年ほどの価格爆発には至っていないようにも
見えますけどなぜなんでしょう?"
ホストA,"それはですね端的に
言ってバッファーの違いです。"
ホストA,"現在 OECD 諸国の原油在庫は
 2022 年当時よりも、ま、 2"
ホストA, 億バレル多く積み上がっているんですね。
ホストB,2 億バレルですか?
ホストA,"はい。つまり世界は今備蓄という名の貯金を
必死に取り崩してなんとか食いつないでいる"
ホストA,状態なんですよ。
ホストB,でもそれっていつまでも続かないですよね。
ホストA,ええ、喪失供給量が圧倒的に多いですから、
ホストA,"もしこの物理的な遮断が
 2 週間あるいはそれ"
ホストA,"以上完全に続いてしまったら、その 2
 億バレルのバッファーすら一瞬で"
ホストA,"蒸発します。アメリカとかでもあの
 LNG の生産能力を追加しようっていう"
ホストA,動きはありますよね。
ホストB,"ありますけど正直中東の損失規模を
補うには全く足りません。"
ホストB,"まあ例えるなら燃える山火事を水鉄砲で
消そうとしているようなそんな状況ですね。"
ホストA,"うーん。それは絶望的ですね。
あの送ってくれた"
ホストA,"マクロ経済のレポートを読みながら
私が感じたのはこれってまさに最悪の"
ホストA,"タイミングの母というか
ザ・マザー・オブ・タイミングズだなってことなんです。"
ホストB,最悪のタイミングの母、面白い表現ですね。
ホストA,"コロナ禍のサプライチェーン分断とか
関税の後遺症からあのようやく"
ホストA,"世界経済の身体が回復してインフレも
落ち着き始めていたじゃないですか。"
ホストA,"その矢先に最も重要な動脈を
突然切断されるわけですから。"
ホストB,まさにその通りです。たださらに
ホストB,厄介なのはその切断によるダメージがえっと
ホストB,"世界中どこでも同じように
現れるわけではないってことなんですよ。"
ホストA,というと
ホストB,"ここにすごく恐ろしい非対称性、
要するに不平等な痛みが存在しているんです。"
ホストA,ああ、なるほど。アジアと欧州の
ホストA,"惨状ですね。あなたが提供してくれた
ページ 4 のデータを見たんですけど、"
ホストA,ペルシャ湾の石油に約 90% も依存している
ホストA,日本とかフィリピンみたいな
ホストA,"アジア諸国はもう致命的な脆弱性を
露呈していますよね。"
ホストB,ええ、完全に直撃を受けています。
ホストA,"一部のアジア諸国ではすでに
在宅勤務の義務化とか"
ホストA,"燃料割り当て制っていうなんかまるで
戦時下みたいな緊急事態に陥ってますし"
ホストB,"はい。エネルギーをほぼ完全に輸入に
頼っている国にとってエネルギー価格の"
ホストB,"高騰は単なる物価高ではなくて
国富の流出を意味するんです。"
ホストB,"インドの通貨ルピーが対ドルで
 92.48 という過去最安値を"
ホストB,記録したのもその典型的な例ですね。
ホストA,つまり高騰したドル建ての石油をどうしても
ホストA,"買わなきゃけないから
自国通貨であるルピーを"
ホストA,投げ売りしてでもドルを手に入れていると
ホストB,そうです。
ホストA,"で結果として自国の通貨価値が
暴落してさらに輸入物価が"
ホストA,上がるっていうあの悪循環ですよね。
ホストB,まさにそのメカニズムです。自国通貨安が
ホストB,"インフレをさらに加速させるいわゆる
輸入インフレの地獄ですね。一方で、"
ホストB,ま、欧州も非常に深刻な状況でして、
ホストA,"ええ、ECB つまりヨーロッパ中央銀行は金利を
 2% に据え置いていますけど"
ホストB,はい。エネルギー高でインフレが
ホストB,"再燃しているのに経済成長は
完全に鈍化していますから、"
ホストB,いわゆるスタグフレーションの危機に
ホストB,直面しているわけです。
ホストA,厳しいですね。ここであなたが
ホストA,共有してくれた主要な投資銀行の
ホストA,"アナリストレポートについてちょっと
聞かせてください。"
ホストA,彼ら世界株式の評価をイコールウェイトに
ホストA,引き下げましたよね。
ホストB,ええ、引き下げましたね。
ホストA,リスナーの皆さんのためにこれが
ホストA,実際のポートフォリオにとって何を
ホストA,意味するのか少し噛み砕いてもらえますか?
ホストB,"分かりました。
イコールウェイトつまり中立という評価は"
ホストB,"金融業界特有のあの控えめな表現なんですが
実質的には今は積極的に株を"
ホストB,"買う理由は全くないというかなり
強い警戒シグナルなんです。"
ホストA,なるほど。
ホストB,"株式市場全体の
リターンがもうリスクのない現金や"
ホストB,国債と同程度しか見込めないだろうと
ホストB,彼らは分析しているわけですね。
ホストA,"さらに恐ろしいのがその
先のシナリオですよね。"
ホストA,"もし原油が 150 ドルから
 180 ドルに達した場合、"
ホストA,"世界の株式バリュエーションがなんと
 25% も縮小すると予測されているって。"
ホストB,ええ、4分の1が吹き飛ぶ計算になります。
ホストA,"なんでそこまで
極端な破壊力があるんですか?"
ホストB,"それはですね、原油が
 150 ドルを超えてしまうとあらゆるものの"
ホストB,製造コストと輸送コストがま限界を
ホストB,突破してしまうからです。
ホストA,ああ、利益が出せなくなると。
ホストB,"その通りです。今の世界経済には
高金利という重しを背負ったままこれほどの"
ホストB,コスト増を吸収して利益を
ホストB,"出せる体力がもう残っていないんです。
企業の利益率は"
ホストB,"急減してそれがダイレクトに株価の
 25% 縮小という形で現れるそういう"
ホストB,メカニズムですね。
ホストA,なるほど。理屈は完璧に腑に落ちました。
ホストA,"でもちょっとここで視点を
変えさせてください。"
ホストB,はい。どうぞ。
ホストA,欧州やアジアが苦しんでいるのは事実です。
ホストA,"でもあなたが送ってくれた
資金フローのデータを"
ホストA,"見ると危機が起きるたびに
資金は安全資産として米国債や"
ホストA,現金つまりアメリカに逃避していますよね。
ホストB,ええ、明確なトレンドとして出ています。
ホストA,"おまけにアメリカは世界最大級の
シェールオイル生産国でもあるじゃないですか。"
ホストA,相対的に見ればアメリカはこの危機における
ホストA,"唯一の勝者というか最強の
防衛的市場として機能しているんじゃないですか。"
ホストB,"な、まさにそこがこの問題の最も
深くかつ巨大なパラドックスを孕んでいる"
ホストB,部分なんですよ。
ホストA,パラドックスですか?
ホストB,"はい。確かに短期的、マクロ的に
見ればアメリカの防衛産業や"
ホストB,"エネルギー企業は信じられない
規模の想定外の利益、"
ホストB,いわゆるウィンドフォール・プロフィットを
ホストB,享受しています。
ホストA,ええ、株価も上がってますよね。
ホストB,"そこであなたが送ってくれた
資料の中核にもある"
ホストB,"軍事ケインズ主義という概念に
入っていきましょうか。"
ホストA,"軍事ケインズ主義。あの
ケインズ主義って普通は不景気の"
ホストA,"時に政府が橋を作ったり道路を直したりして
雇用を生み出すあの公共事業の話ですよね。"
ホストA,それが軍事になるとどう違うんですか?
ホストB,基本的な論理は同じなんですよ。
ホストB,"政府の支出によって経済成長を
刺激しようというものです。"
ホストB,"ただ対象がインフラではなくて
軍事支出になるんです。"
ホストA,なるほど。
ホストB,"この概念は古くて 1933
 年にあのジョン・メイナード・ケインズ自身が"
ホストB,"フランクリン・ルーズベルト大統領に
宛てて書いた書簡で戦争が常に"
ホストB,"産業活動を激化させてきたと
指摘したことにまで遡ります。"
ホストA,橋を作る代わりに戦闘機や
ホストA,"ミサイルを作ることで
 GDP を押し上げるわけですね。"
ホストB,"ええ、経済の数字上は橋でも
ミサイルでも同じように"
ホストB,需要としてカウントされますからね。
ホストA,"はい。ただここでちょっと
リスナーの皆さんにお"
ホストA,"断りしておきたいんですが、
あなたが送ってくれた資料には"
ホストA,"ノーム・チョムスキーなどによる
非常に鋭い政治的社会的な分析も"
ホストA,含まれていましたよね。
ホストB,ええ、かなり踏み込んだ内容でした。
ホストA,"もちろん私たちホストは特定の
政治的立場とかイデオロギーを"
ホストA,"支持しているわけではありません。
これはあくまであなたが提供してくれた"
ホストA,"リソースにある多角的な視点を
偏りなく客観的に"
ホストA,"吟味しているだけだということは
強調しておきたいと思います。"
ホストB,"もちろんです。私たちはあくまで情報の
見取り図を作っているだけですからね。"
ホストA,"はい。で、そのチョムスキーたちが指摘する
兵器化されたケインズ主義の何が"
ホストA,問題だとされているんですか?
ホストB,"彼らが指摘するのは
民主主義プロセスにおけるあの"
ホストB,抜け道としての機能なんです。
ホストA,抜け道?
ホストB,"ええ、通常の公共投資例えば病院や学校の
建設に巨額の税金を投入しようとすれば"
ホストB,"必ず市民からの厳しい監視とか
野党からの反対、"
ホストB,メディアの議論にさらされますよね。
ホストA,当然ですよね。税金の使い道ですから。
ホストB,"でも国家安全保障とか
防衛という大義名分のもとでの"
ホストB,"軍事支出はそうした民衆の監視を
非常に容易に回避できるんですよ。"
ホストB,"国家権力にとってこれほど
都合の良い経済策はないというわけです。"
ホストA,"ああ、なるほど。恐怖心を
利用して白紙委任状をもらうようなものですね。"
ホストB,え、まさにそういう側面があります。
ホストA,"でもちょっと待ってください。
特定の防衛企業とか"
ホストA,"エネルギー企業の株価が上がって国の
 GDP っていうマクロの"
ホストA,"数字がよく見えたとしても
実態経済は全く別物ですよね。"
ホストB,と言いますと、
ホストA,"例えばガソリン価格が 1 ガロンあたり
 3.50 ドルを突破するような"
ホストA,"事態になって、さらに金利が
 3.50% から 3.75% という高水準で"
ホストA,"張り付いているわけじゃないですか。
クレジットカードの金利も跳ね上がりますし"
ホストB,はい。生活コストは激増しますね。
ホストA,"一般の消費者は完全に限界を迎えますよ。
これって結果的に有権者の強烈な怒りとなって"
ホストA,"政治的なダメージとして跳ね
返ってくるんじゃないですか?"
ホストB,"まさにその乖離こそが現在の
パラドックスの正体なんですよ。"
ホストB,マクロ経済の数字とミクロの市民生活が
ホストB,完全に切り離されてしまっている。
ホストA,なるほど。国家という枠組みでは勝者に
ホストA,"見えるけどその中にいる国民の
多くは敗者になるっていう矛盾ですね。"
ホストB,"ええ、そしてこの矛盾は
実態経済だけじゃなくて"
ホストB,"通貨の世界でも劇的な地殻変動を
引き起こしているんです。"
ホストA,"あ、通貨の話是非深掘りしましょう。
先ほど有事によって"
ホストA,資金がアメリカに逃避しているって
ホストA,"言いましたよね。あなたが提供してくれた
データでもドルインデックス DXY が一時 99"
ホストA, から 100 へと急騰しています。
ホストB,はい。あのリスナーの皆さんのために
ホストB,補足するとドルインデックスというのは
ホストB,ユーロや円など主要通貨に対するドルの
ホストB,総合的な強さを示す指標です。
ホストA,はい。
ホストB,"これが 1 ポイント動くというのは
世界中で兆単位の資金が"
ホストB,"大移動していることを意味するんです。
この急騰は世界中の投資家が"
ホストB,"パニックになってとにかく
安全なドルを持っていたいと"
ホストB,殺到した結果ですね。
ホストA,表面だけ見れば有事のドル買いでドルが
ホストA,王様として君臨しているように
ホストA,見えますよね。
ホストB,ええ、短期的にはまさに王様です。
ホストB,"しかしあなたが共有してくれた
地政学レポートが示唆するように"
ホストB,"長期的構造的に見ると事態は
全く逆の方向へ動いているんです。"
ホストA,逆の方向ですか?
ホストB,"はい。ここで思い出すべきなのが
約半世紀にわたって世界経済の OS の"
ホストB,"根幹を担ってきたペトロダラーつまり石油の
ドル建て決済システムです。"
ホストA,"ああ、 1970 年代の
ニクソンショック以降金本位制を"
ホストA,"離脱したドルがそれでも基軸通貨でいられた
最大の理由ですね。"
ホストB,ええ、
ホストA,石油を買うためには絶対にドルが
ホストA,必要だから世界中の国がドルを欲しがる。
ホストA,で、産油国は稼いだドルでアメリカの国債を
ホストA,"買うっていうアメリカにとって
完璧なエコシステムですよね。"
ホストB,"その通りです。しかし現在何が起きているか
?ドルが強くなりすぎたこと。"
ホストB,そして何よりアメリカが金融制裁という形で
ホストB,"ドル決済網の SWIFT などを
武器として使用したことで新興国や"
ホストB,制裁下にある国家は震え上がったんです。
ホストA,なるほど。明日は我が身かもしれないと。
ホストB,"ええ、結果として彼らは非公式なネットワークや
人民元での石油決済を急激に"
ホストB,拡大させているんです。
ホストA,これ例えるなら今まで全員が強制的に
ホストA,ビザカードしか使えない村だったのに村長が
ホストA,気に入らない住民のカードを突然止めるのを
ホストA,"見て他の住民たちが裏でこそこそと
全く別の新しい決済システムを"
ホストA,作り始めているようなものですよね。
ホストB,非常に分かりやすい例えですね。
ホストB,まさにそれです。つまりパニックによって
ホストB,"ドルが買われて一強になる現在の
危機そのものが皮肉なことに"
ホストB,"中国などの決済インフラを
利用した並行する金融アーキテクチャーの構築を"
ホストB,強力に加速させてしまっているんですよ。
ホストA,"いや、ドルが強大すぎること自体が脱ドル化の
最強の起爆剤になっているとこれもすごい"
ホストA,パラダイムシフトですよね。
ホストB,"ええ、そしてこのシフトは通貨の
覇権の話だけにとどまらないんです。"
ホストB,"エネルギーそのものの基盤、
つまり我々が何を使って社会を動かすかという"
ホストB,根本的なルール変更へと直結していきます。
ホストB,"これがあなたが送ってくれた
資料から読み解ける最大の"
ホストB,核心部分です。
ホストA,なるほど。つまり炭化水素分子、
ホストA,化石燃料からの脱却と電子つまり電化への
ホストA,強制的な移行ですね。
ホストB,はい。
ホストA,"統合モデル分析のデータによればこの
事態を受けて 2050"
ホストA," 年までに世界の石油需要は
 20% も減少し LNG 貿易の"
ホストA,構造も激変すると予測されていますよね。
ホストA,エネルギーを他国からの輸入、
ホストA,"特に中東の海峡というチョークポイントに
依存し続けることが国家の生存そのものを"
ホストA,"脅かす致命的リスクであると
世界中が痛感したわけです。"
ホストB,確かに
ホストA,結果として各国はエネルギー自立に
ホストA,向けたパラダイムシフトをもう数十年単位で
ホストA,"無理やり前倒しせざるを
得なくなっているんです。"
ホストB,つまり石油の覇権を巡り起きているこの
ホストB,"物理的な衝突が結果的に
石油という資源そのものの"
ホストB,"長期的価値を自ら破壊して社会の
クリーンエネルギー化と電化を"
ホストB,強制的に進める最大の触媒になっていると。
ホストB,これ壮大なアイロニーですね。
ホストA,"まさにアイロニーです。
しかしこの移行期にはもう 1"
ホストA, つ強烈な皮肉が生じるんです。
ホストB,皮肉ですか?
ホストA,"ええ、世界が電子ベースの
クリーンなエネルギー社会へ"
ホストA,"移行するその過渡期において
短期的には何が起きるか。"
ホストA,電力を何としても維持するために各国は最も
ホストA,"手っ取り早く自国で調達しやすい
石炭の需要を増大させるんですよ。"
ホストB,ああ、
ホストA,"結果的に短期的には二酸化炭素の
排出量が劇的に増加してしまうんです。"
ホストB,"脱炭素への移行を急ぐあまり
皮肉にも一時的に最も炭素を"
ホストB,"排出する石炭に頼らざるを
得ないということですね。"
ホストB,まさに痛みを伴うリハビリというか。
ホストB,"ではこの劇的なパラダイムシフトにおける
究極の勝者は一体誰になるんでしょうか?"
ホストA,考えてみてください。豊富な国内の
ホストA,石炭・石油・ガス資源を自給し、
ホストA,"かつ次世代エネルギーに
不可欠なソーラーパネルや"
ホストA,"バッテリーなどのクリーンテックの
製造サプライチェーンを"
ホストA,"世界規模で掌握している
国家はどこでしょうか?"
ホストB,中国ですね。
ホストA,ええ、
ホストB,"既存の化石燃料で移行期の国内需要をしっかり
賄いつつ世界中が喉から手が"
ホストB,"出るほど欲しい次世代エネルギーの
インフラを独占的に供給できると"
ホストA,そういうことです。
ホストB,"なるほど。中東での石油の覇権を
巡る危機が結果的に特定の国家に"
ホストB,"次世代のエネルギー覇権を
丸ごとプレゼントする構造になっているわけですか?"
ホストA,はい。
ホストB,今日私たちが分析してきた
ホストB,"事象はあの単なる地政学的リスクの
顕在化ではないんです。"
ホストA,ええ、
ホストB,エネルギー供給路の物理的遮断を
ホストB,"トリガーとして軍事産業への
不透明な資本投下、"
ホストB,"基軸通貨システムの並行化と多極化、
そして脱炭素社会への"
ホストB,"強制移行という世界経済の
 OS の完全な書き換え作業が今この瞬間に"
ホストB,進行しているということなんです。
ホストA,全てが 1 本の線で繋がりましたね。
ホストB,"あなたが送ってくれたあの
バラバラに見えたデータの山は 1"
ホストB," つの巨大なシステムの変化を
映し出していたんですね。"
ホストA,ええ、見事な繋がりでした。
ホストB,私たちが見ているガソリンスタンドの
ホストB,"価格表示とか株価の乱高下の裏側でこんな
歴史的な構造転換が進んでいたとは。"
ホストA,情報の波に飲み込まれずこの変化の
ホストA,"メカニズムをどう読み解くかが今後の
私たちの経済的生存を"
ホストA,左右すると言っても過言ではないですね。
ホストB,"本当ですね。では最後に
資料を提供してくれたあなた、"
ホストB,"そしてこれを聞いているリスナーのあなたへ
 1 つの挑発的な問いを投げかけて"
ホストB,"今回のディープダイブを
締めくくりたいと思います。"
ホストA,はい。
ホストB,今日あの軍事ケインズ主義のデータについて
ホストB,触れましたよね。このデータによれば
ホストB,"軍事支出は先進国に短期的な
 GDP の成長をもたらす"
ホストB,一方でインフレを招きます。
ホストA,ええ、
ホストB,"しかしもっと恐ろしいのは
発展途上国においては軍事への過度な支出が"
ホストB,"教育やインフラといった
未来のための生産的な資源を"
ホストB,"奪って長期的にマイナスの成長をもたらす
傾向があるという事実なんです。"
ホストA,深刻なダメージですよね。
ホストB,"ええ、あなたが学んだこの危機による脱ドル化と
エネルギー自立への強制移行。"
ホストB,"これを先ほどの実態に重ね合わせた時、 1
 つの恐ろしい疑問が浮かび上がってきます。"
ホストB,"今回の事態は単に世界的なインフレを
引き起こすだけではないのかもしれません。"
ホストB,"自前の資源と圧倒的なクリーンテック技術を
持ち、独自の決済通貨圏を"
ホストB,"構築できる適用可能な強者と、
全てを外からの輸入に頼らざるを"
ホストB,"得ずインフレと資本流出に
苦しむ適用不可能な弱者。この 2 つの"
ホストB,"世界の間に二度と超えられない
新たな経済的鉄のカーテンが"
ホストB,"引かれようとしているのではないでしょうか。
予測の機械が完全に壊れた今、"
ホストB,"情報の波の奥底で静かに進行するこの
冷酷な構造変化に対しあなたはどう"
ホストB,備えますか?
